text,entity,headline,label,sentiment_str
"[TARGET: Securities Appellate Tribunal] Securities Appellate Tribunal allows DLF to redeem Rs 1,806 crore in mutual funds",Securities Appellate Tribunal,"Securities Appellate Tribunal allows DLF to redeem Rs 1,806 crore in mutual funds",1,neutral
[TARGET: G-7] G-7 agrees to slap more sanctions on Russia; markets on edge,G-7,G-7 agrees to slap more sanctions on Russia; markets on edge,1,neutral
[TARGET: Financial Technologies] CERC gives Financial Technologies more time for IEX stake sale,Financial Technologies,CERC gives Financial Technologies more time for IEX stake sale,1,neutral
"[TARGET: euro] Sectors, stocks that are likely to be impacted due to euro fall",euro,"Sectors, stocks that are likely to be impacted due to euro fall",0,negative
"[TARGET: Nifty] 200-DMA strong support for Nifty; index may bounce back to 6,200 levels",Nifty,"200-DMA strong support for Nifty; index may bounce back to 6,200 levels",2,positive
[TARGET: CK Birla group] CK Birla group company Orient Paper & Industries launches new brand identity 'Orient Electric',CK Birla group,CK Birla group company Orient Paper & Industries launches new brand identity 'Orient Electric',1,neutral
[TARGET: NDDB] T Nandakumar to be appointed NDDB Chairman,NDDB,T Nandakumar to be appointed NDDB Chairman,1,neutral
"[TARGET: banking stocks] Broader markets, banking stocks gain post GDP numbers",banking stocks,"Broader markets, banking stocks gain post GDP numbers",2,positive
[TARGET: markets] Expect markets to be range bound going ahead: Mitesh Thacker,markets,Expect markets to be range bound going ahead: Mitesh Thacker,1,neutral
[TARGET: Goldman Sachs] Goldman Sachs upgrades RCOM to neutral,Goldman Sachs,Goldman Sachs upgrades RCOM to neutral,1,neutral
[TARGET: Scout24] German classifieds group Scout24 says to list shares this year,Scout24,German classifieds group Scout24 says to list shares this year,1,neutral
[TARGET: Maruti Gujarat] Maruti Gujarat plans: Will small investors be shortchanged?,Maruti Gujarat,Maruti Gujarat plans: Will small investors be shortchanged?,1,neutral
[TARGET: Europe] Are firms with high Europe exposure in trouble?,Europe,Are firms with high Europe exposure in trouble?,1,neutral
[TARGET: Mustard seed futures] Mustard seed futures fall on hopes of good crop in growing regions,Mustard seed futures,Mustard seed futures fall on hopes of good crop in growing regions,0,negative
[TARGET: Coriander] Coriander futures rise 0.67 per cent on pick-up in demand,Coriander,Coriander futures rise 0.67 per cent on pick-up in demand,2,positive
[TARGET: Vodafone] Vodafone names Philips chief Kleisterlee as new Chairman,Vodafone,Vodafone names Philips chief Kleisterlee as new Chairman,1,neutral
[TARGET: China] Behind enemy lines: Foreign hedge funds thrive in China,China,Behind enemy lines: Foreign hedge funds thrive in China,1,neutral
[TARGET: Thejo Engineering] Thejo Engineering IPO subscribed 1.47 times,Thejo Engineering,Thejo Engineering IPO subscribed 1.47 times,2,positive
[TARGET: Vodafone] Vodafone leads Britain FTSE to six-week high,Vodafone,Vodafone leads Britain FTSE to six-week high,2,positive
[TARGET: MCX] MCX receives nearly 60 applications for MD and CEO vacant post,MCX,MCX receives nearly 60 applications for MD and CEO vacant post,1,neutral
[TARGET: SES] Proxy advisory company SES tells Wyeth investors to oppose Pfizer merger,SES,Proxy advisory company SES tells Wyeth investors to oppose Pfizer merger,1,neutral
"[TARGET: Bond] Bond yield slips below repo, may herald a rate cut",Bond,"Bond yield slips below repo, may herald a rate cut",0,negative
[TARGET: Malaysia Airlines] Malaysia Airlines shares plunge as much as 15 per cent after jet crash,Malaysia Airlines,Malaysia Airlines shares plunge as much as 15 per cent after jet crash,0,negative
[TARGET: gold] Volatility higher but fall in contract value hits gold turnover,gold,Volatility higher but fall in contract value hits gold turnover,0,negative
"[TARGET: IIP] IIP data below market expectations: Vikas Khemani, Edelweiss Securities Ltd",IIP,"IIP data below market expectations: Vikas Khemani, Edelweiss Securities Ltd",0,negative
"[TARGET: Nifty] Sensex turns rangebound, Nifty tests 8400; top 20 intraday trading ideas",Nifty,"Sensex turns rangebound, Nifty tests 8400; top 20 intraday trading ideas",1,neutral
"[TARGET: Mecklai Financial] June 18, 2014: Mecklai Financial report on Rupee",Mecklai Financial,"June 18, 2014: Mecklai Financial report on Rupee",1,neutral
[TARGET: BEML] BEML falls 5% as Q1 net loss widens,BEML,BEML falls 5% as Q1 net loss widens,0,negative
"[TARGET: banks] NPA situation in banks poor, aviodance advised: Mehraboon Irani",banks,"NPA situation in banks poor, aviodance advised: Mehraboon Irani",0,negative
"[TARGET: Nasdaq] S&P 500, Nasdaq break 3-day slide but Dow dips",Nasdaq,"S&P 500, Nasdaq break 3-day slide but Dow dips",2,positive
[TARGET: Sebi] Private placement to 30 million investors? wonders Sebi's chief U K Sinha,Sebi,Private placement to 30 million investors? wonders Sebi's chief U K Sinha,1,neutral
[TARGET: BHEL] BHEL plunges over 4% as Q2 results disappoints,BHEL,BHEL plunges over 4% as Q2 results disappoints,0,negative
"[TARGET: oil] Dollar firm vs commodity currencies, eyes on oil prices",oil,"Dollar firm vs commodity currencies, eyes on oil prices",1,neutral
[TARGET: Emerging currencies] Emerging currencies slide as stocks decline,Emerging currencies,Emerging currencies slide as stocks decline,0,negative
[TARGET: Shalimar Paints] Shalimar Paints trims early gains; stock ends over 2% up,Shalimar Paints,Shalimar Paints trims early gains; stock ends over 2% up,2,positive
[TARGET: metal space] Go long on metal space: Ashwani Gujral,metal space,Go long on metal space: Ashwani Gujral,2,positive
[TARGET: Uflex] Uflex crashes 13% on reports of bogus sale worth Rs 100 crore,Uflex,Uflex crashes 13% on reports of bogus sale worth Rs 100 crore,0,negative
"[TARGET: Nifty] BSE shuts down, Nifty off highs; top ten stocks in focus",Nifty,"BSE shuts down, Nifty off highs; top ten stocks in focus",1,neutral
[TARGET: Religare] Amitabh Chakraborty quits Religare,Religare,Amitabh Chakraborty quits Religare,1,neutral
[TARGET: gold] Government will have to do a lot more to make new investors put money in equities and not gold,gold,Government will have to do a lot more to make new investors put money in equities and not gold,1,neutral
[TARGET: mullet] Cage farming of mullet gains popularity,mullet,Cage farming of mullet gains popularity,2,positive
"[TARGET: Copper futures] Copper futures fall 0.08% on Asian cues, weak demand",Copper futures,"Copper futures fall 0.08% on Asian cues, weak demand",0,negative
"[TARGET: Infosys] Infosys and Wipro top picks, see 20% upside: Jaideep Goswami",Infosys,"Infosys and Wipro top picks, see 20% upside: Jaideep Goswami",2,positive
"[TARGET: UTI AMC] Government looking to list UTI AMC, to seek nod from Arun Jaitley in a month: Sources",UTI AMC,"Government looking to list UTI AMC, to seek nod from Arun Jaitley in a month: Sources",1,neutral
"[TARGET: Edelweiss] Too early to take a call on metals: Jitendra Mehta, Edelweiss",Edelweiss,"Too early to take a call on metals: Jitendra Mehta, Edelweiss",1,neutral
[TARGET: Sebi] Sahara submits ownership papers of lands to Sebi,Sebi,Sahara submits ownership papers of lands to Sebi,1,neutral
[TARGET: commodity stocks] Jindal Steel will decline with other commodity stocks: Ashwani Gujral,commodity stocks,Jindal Steel will decline with other commodity stocks: Ashwani Gujral,0,negative
[TARGET: Cummins] Cummins upgrades FY15 revenue guidance by 10-15% on improvement in business dynamics,Cummins,Cummins upgrades FY15 revenue guidance by 10-15% on improvement in business dynamics,2,positive
"[TARGET: capital goods] Nifty slips in red; capital goods, banks, metals down",capital goods,"Nifty slips in red; capital goods, banks, metals down",0,negative
[TARGET: Nokia Solutions and Networks] Nokia Solutions and Networks reports Q1 net profit of 124 million euro,Nokia Solutions and Networks,Nokia Solutions and Networks reports Q1 net profit of 124 million euro,1,neutral
[TARGET: Tata Motors] Shareholders miffed at Tata Motors' missed payout,Tata Motors,Shareholders miffed at Tata Motors' missed payout,0,negative
"[TARGET: Australian & New Zealand dollars] Australian & New Zealand dollars seen falling, not enough for some",Australian & New Zealand dollars,"Australian & New Zealand dollars seen falling, not enough for some",0,negative
"[TARGET: energy stocks] Bank, auto, energy stocks may push Nifty higher: Mitesh Thacker",energy stocks,"Bank, auto, energy stocks may push Nifty higher: Mitesh Thacker",2,positive
[TARGET: Yuan] Decline in China currency Yuan could fan trade tensions,Yuan,Decline in China currency Yuan could fan trade tensions,0,negative
[TARGET: Emami] Stretched valuations likely to keep Emami stock under pressure,Emami,Stretched valuations likely to keep Emami stock under pressure,0,negative
"[TARGET: HDFC] Housing finance companies like LIC Housing, HDFC, Indiabulls Housing record robust asset growth",HDFC,"Housing finance companies like LIC Housing, HDFC, Indiabulls Housing record robust asset growth",2,positive
[TARGET: Natco Pharma] Natco Pharma rallies on strong Q4FY15 results,Natco Pharma,Natco Pharma rallies on strong Q4FY15 results,2,positive
[TARGET: Tata Steel Ltd] Sell Tata Steel Ltd with target price of Rs 336: Sandeep Wagle,Tata Steel Ltd,Sell Tata Steel Ltd with target price of Rs 336: Sandeep Wagle,0,negative
[TARGET: Petromin] Hindujas to raise $1 bn through Petromin IPO,Petromin,Hindujas to raise $1 bn through Petromin IPO,1,neutral
[TARGET: banking stocks] Underweight on banking stocks: Manish Kumar,banking stocks,Underweight on banking stocks: Manish Kumar,0,negative
"[TARGET: miteshthacker.com] Markets overbought, hence there could be momentum loss: Mitesh Thacker, miteshthacker.com",miteshthacker.com,"Markets overbought, hence there could be momentum loss: Mitesh Thacker, miteshthacker.com",1,neutral
"[TARGET: Power cos] Union Budget 2012-13: Power cos trading mixed on ECB, fuel supply decision",Power cos,"Union Budget 2012-13: Power cos trading mixed on ECB, fuel supply decision",1,neutral
[TARGET: Sebi] HCC rallies over 12% as Lavasa gets Sebi nod to raise Rs 750 cr via IPO,Sebi,HCC rallies over 12% as Lavasa gets Sebi nod to raise Rs 750 cr via IPO,1,neutral
[TARGET: CARE] CARE spurts 5% on MoU with Japan-based credit rating company,CARE,CARE spurts 5% on MoU with Japan-based credit rating company,2,positive
"[TARGET: Asia FX] Won leads Asia FX slide as volatile China stocks, Greece hit sentiment",Asia FX,"Won leads Asia FX slide as volatile China stocks, Greece hit sentiment",0,negative
[TARGET: Bharti Airtel] Bharti Airtel to raise about $415 million through the sale of shares of tower unit Bharti Infratel,Bharti Airtel,Bharti Airtel to raise about $415 million through the sale of shares of tower unit Bharti Infratel,1,neutral
[TARGET: Nifty] Momentum upbeat; expect Nifty to hit new highs soon: Ashwani Gujral,Nifty,Momentum upbeat; expect Nifty to hit new highs soon: Ashwani Gujral,2,positive
[TARGET: Nikkei] Nikkei falls to 1-week low as Japan recession spooks market,Nikkei,Nikkei falls to 1-week low as Japan recession spooks market,0,negative
"[TARGET: Bharti Airtel] Contrarian view: Domestic institutional investors see opportunity in Bharti Airtel, Maruti Suzuki stocks",Bharti Airtel,"Contrarian view: Domestic institutional investors see opportunity in Bharti Airtel, Maruti Suzuki stocks",2,positive
[TARGET: Network18] Network18 founder Raghav Bahl to continue as non-executive board member,Network18,Network18 founder Raghav Bahl to continue as non-executive board member,1,neutral
[TARGET: Samsung India] Samsung India mobile chief Vineet Taneja joins Micromax as CEO,Samsung India,Samsung India mobile chief Vineet Taneja joins Micromax as CEO,1,neutral
"[TARGET: Bharat Forge] Lupin, Bharat Forge, 6 others added to MSCI India index",Bharat Forge,"Lupin, Bharat Forge, 6 others added to MSCI India index",2,positive
[TARGET: Infinite Comp] Infinite Comp slips over 35% in two days on poor FY16 guidance,Infinite Comp,Infinite Comp slips over 35% in two days on poor FY16 guidance,0,negative
"[TARGET: Arhar] Arhar, its dal trade lower in thin trade",Arhar,"Arhar, its dal trade lower in thin trade",0,negative
[TARGET: Gur] Gur prices end steady on limited buying,Gur,Gur prices end steady on limited buying,1,neutral
[TARGET: OPEC] OPEC Secy-Gen says low oil price will not continue,OPEC,OPEC Secy-Gen says low oil price will not continue,1,neutral
[TARGET: Chana futures] Chana futures extend losses on sluggish demand,Chana futures,Chana futures extend losses on sluggish demand,0,negative
[TARGET: Almond] Almond prices decline on reduced offtake,Almond,Almond prices decline on reduced offtake,0,negative
"[TARGET: New Zealand dollars] Australian, New Zealand dollars off multi-year lows, but vulnerable",New Zealand dollars,"Australian, New Zealand dollars off multi-year lows, but vulnerable",0,negative
"[TARGET: PFC] PFC to raise Rs 5,300 cr via infrastructure bond issue",PFC,"PFC to raise Rs 5,300 cr via infrastructure bond issue",1,neutral
[TARGET: Ansal Properties] Merrill Lynch sells over 50 lakh shares of Ansal Properties,Ansal Properties,Merrill Lynch sells over 50 lakh shares of Ansal Properties,0,negative
[TARGET: MM Forgings] MM Forgings reaps twin benefits on record US sales and India demand rev up,MM Forgings,MM Forgings reaps twin benefits on record US sales and India demand rev up,2,positive
[TARGET: Asia shares] Asia shares mixed after new Wall Street record,Asia shares,Asia shares mixed after new Wall Street record,1,neutral
[TARGET: Infosys] Infosys's volume growth surprised us more than the earnings numbers: Neeraj Deewan,Infosys,Infosys's volume growth surprised us more than the earnings numbers: Neeraj Deewan,2,positive
[TARGET: US stocks] US stocks end mixed as decline in Apple shares weighs on Nasdaq,US stocks,US stocks end mixed as decline in Apple shares weighs on Nasdaq,1,neutral
"[TARGET: AirAsia] AirAsia shares post biggest drop in 3 years, fall 7.8% after plane goes missing",AirAsia,"AirAsia shares post biggest drop in 3 years, fall 7.8% after plane goes missing",0,negative
[TARGET: CNX IT] CNX IT may today break above the 200-day average: Mitesh Thacker,CNX IT,CNX IT may today break above the 200-day average: Mitesh Thacker,2,positive
"[TARGET: Derivative Research] F&O Strategy by Bhavin Desai, Head of Derivative Research",Derivative Research,"F&O Strategy by Bhavin Desai, Head of Derivative Research",1,neutral
[TARGET: Bayer Crop Science] Bayer Crop Science will be generous to shareholders: Jagdish Malkani,Bayer Crop Science,Bayer Crop Science will be generous to shareholders: Jagdish Malkani,2,positive
[TARGET: S&P] Telecos under pressure as S&P raises debt concerns,S&P,Telecos under pressure as S&P raises debt concerns,1,neutral
[TARGET: Rupee] FIIs to pump $2.55 billion into Indian debt market; Rupee set to strengthen further,Rupee,FIIs to pump $2.55 billion into Indian debt market; Rupee set to strengthen further,2,positive
"[TARGET: Sensex] Sensex rangebound, Nifty holds 6700; Top ten stocks in focus",Sensex,"Sensex rangebound, Nifty holds 6700; Top ten stocks in focus",1,neutral
[TARGET: Punjab National Bank] Keep Punjab National Bank on radar: Devang Visaria,Punjab National Bank,Keep Punjab National Bank on radar: Devang Visaria,2,positive
