text,entity,headline,label,sentiment_str
"[TARGET: RIL] Cut in natural gas price, weak global demand to hurt RIL stock: Hemindra Hazari",RIL,"Cut in natural gas price, weak global demand to hurt RIL stock: Hemindra Hazari",0,negative
[TARGET: Deepak Fertilisers] Deepak Fertilisers drops nearly 3 per cent as govt stops domestic natural gas supply,Deepak Fertilisers,Deepak Fertilisers drops nearly 3 per cent as govt stops domestic natural gas supply,0,negative
[TARGET: gold] Demand for gold in India tepid despite fall in prices to a 5-year low,gold,Demand for gold in India tepid despite fall in prices to a 5-year low,0,negative
[TARGET: Sensex] Doubt on Dalal Street: Sensex sheds 518 points as fast as a bullet train,Sensex,Doubt on Dalal Street: Sensex sheds 518 points as fast as a bullet train,0,negative
[TARGET: Dr Reddy Laboratories] Dr Reddy Laboratories slips nearly 3% post Q2 results; net profit down 16.8% YoY,Dr Reddy Laboratories,Dr Reddy Laboratories slips nearly 3% post Q2 results; net profit down 16.8% YoY,0,negative
"[TARGET: LNG] Drop in Q3 profits, crash in spot LNG prices makes life hard for GAIL",LNG,"Drop in Q3 profits, crash in spot LNG prices makes life hard for GAIL",0,negative
"[TARGET: GAIL] Drop in Q3 profits, crash in spot LNG prices makes life hard for GAIL",GAIL,"Drop in Q3 profits, crash in spot LNG prices makes life hard for GAIL",0,negative
"[TARGET: East India Hotels] East India Hotels Q1 earnings fall on weakening traffic of foreign tourists, interest burden",East India Hotels,"East India Hotels Q1 earnings fall on weakening traffic of foreign tourists, interest burden",0,negative
"[TARGET: Motilal Oswal] Expect market to be volatile for time being: Gautam Sinha Roy, Motilal Oswal AMC",Motilal Oswal,"Expect market to be volatile for time being: Gautam Sinha Roy, Motilal Oswal AMC",1,neutral
[TARGET: Oil] Feels like 1986: Oil on track for longest weekly losing streak in 29 years,Oil,Feels like 1986: Oil on track for longest weekly losing streak in 29 years,0,negative
[TARGET: Sebi] Fight against black money: Sebi bars 59 entities including HNIs for executing fictitious trades,Sebi,Fight against black money: Sebi bars 59 entities including HNIs for executing fictitious trades,1,neutral
"[TARGET: Gold] Gold futures tumble to below 26,000; five reasons why yellow metal is losing sheen",Gold,"Gold futures tumble to below 26,000; five reasons why yellow metal is losing sheen",0,negative
[TARGET: Hitachi Home & Life Solutions] Hitachi Home & Life Solutions FY-11 net profit down 36% at Rs 29 crore,Hitachi Home & Life Solutions,Hitachi Home & Life Solutions FY-11 net profit down 36% at Rs 29 crore,0,negative
[TARGET: HNG] HNG Dec qtr net down 4.8 pc at Rs 31.4 cr; to hike prices,HNG,HNG Dec qtr net down 4.8 pc at Rs 31.4 cr; to hike prices,0,negative
[TARGET: Hotel Leela Venture] Hotel Leela Venture fails to pay quarterly interest on LIC loan; stock falls 6%,Hotel Leela Venture,Hotel Leela Venture fails to pay quarterly interest on LIC loan; stock falls 6%,0,negative
[TARGET: LIC] Hotel Leela Venture fails to pay quarterly interest on LIC loan; stock falls 6%,LIC,Hotel Leela Venture fails to pay quarterly interest on LIC loan; stock falls 6%,1,neutral
"[TARGET: JSPL] JSPL scrip factoring in all the negatives, will see a gradual rise: Prakash Diwan",JSPL,"JSPL scrip factoring in all the negatives, will see a gradual rise: Prakash Diwan",0,negative
"[TARGET: Religare Enterprises] Malvinder and Shivinder Singh looking to exit Religare Enterprises, Bain Capital, Baring in fray",Religare Enterprises,"Malvinder and Shivinder Singh looking to exit Religare Enterprises, Bain Capital, Baring in fray",0,negative
"[TARGET: Bain Capital] Malvinder and Shivinder Singh looking to exit Religare Enterprises, Bain Capital, Baring in fray",Bain Capital,"Malvinder and Shivinder Singh looking to exit Religare Enterprises, Bain Capital, Baring in fray",0,negative
"[TARGET: Baring] Malvinder and Shivinder Singh looking to exit Religare Enterprises, Bain Capital, Baring in fray",Baring,"Malvinder and Shivinder Singh looking to exit Religare Enterprises, Bain Capital, Baring in fray",0,negative
[TARGET: Tech Mahindra] MD CP Gurnani sells 1.46 lakh shares of Tech Mahindra for Rs 15.51 crore,Tech Mahindra,MD CP Gurnani sells 1.46 lakh shares of Tech Mahindra for Rs 15.51 crore,0,negative
[TARGET: MD CP Gurnani] MD CP Gurnani sells 1.46 lakh shares of Tech Mahindra for Rs 15.51 crore,MD CP Gurnani,MD CP Gurnani sells 1.46 lakh shares of Tech Mahindra for Rs 15.51 crore,1,neutral
[TARGET: tax-free bonds] Muted response to tax-free bonds by ports due to weak market: G K Vasan,tax-free bonds,Muted response to tax-free bonds by ports due to weak market: G K Vasan,0,negative
"[TARGET: NALCO] NALCO net dips 21 pc to Rs 1,069 crore in FY12 on lower demand",NALCO,"NALCO net dips 21 pc to Rs 1,069 crore in FY12 on lower demand",0,negative
"[TARGET: Nifty50] Nifty50 slips below 8,100; Q2 nos of 4 index stocks fail to induce life",Nifty50,"Nifty50 slips below 8,100; Q2 nos of 4 index stocks fail to induce life",0,negative
[TARGET: OBC] OBC Q3 net down 31 pc at Rs 224 cr on rising bad loans,OBC,OBC Q3 net down 31 pc at Rs 224 cr on rising bad loans,0,negative
[TARGET: Orissa Minerals Development Company] Orissa Minerals Development Company shares plunge 5 per cent on delay in bonus issue,Orissa Minerals Development Company,Orissa Minerals Development Company shares plunge 5 per cent on delay in bonus issue,0,negative
"[TARGET: Pimco] Pimco slashes holdings in flagship fund by 15% , braces for Fed rate hike",Pimco,"Pimco slashes holdings in flagship fund by 15% , braces for Fed rate hike",0,negative
"[TARGET: Rallis India] Rallis India drops on poor Q2 numbers, mcap drops below Rs 4,000 crore mark",Rallis India,"Rallis India drops on poor Q2 numbers, mcap drops below Rs 4,000 crore mark",0,negative
[TARGET: Maruti Suzuki] Raw material to cost ratio a key determinant for Maruti Suzuki's performance: Amit Khurana,Maruti Suzuki,Raw material to cost ratio a key determinant for Maruti Suzuki's performance: Amit Khurana,0,negative
"[TARGET: Real estate business] Real estate business will take time to pick up: Deven Choksey, KR Choksey Securities",Real estate business,"Real estate business will take time to pick up: Deven Choksey, KR Choksey Securities",0,negative
"[TARGET: KR Choksey Securities] Real estate business will take time to pick up: Deven Choksey, KR Choksey Securities",KR Choksey Securities,"Real estate business will take time to pick up: Deven Choksey, KR Choksey Securities",1,neutral
[TARGET: Sensex] Sensex under pressure a day ahead of June F&O expiry; top 20 trading bets,Sensex,Sensex under pressure a day ahead of June F&O expiry; top 20 trading bets,0,negative
"[TARGET: South Korea won] South Korea won falls to 5-month low on US rate outlook, shares edge lower",South Korea won,"South Korea won falls to 5-month low on US rate outlook, shares edge lower",0,negative
[TARGET: Standard Chartered India] Standard Chartered India's H1 2014 operating profit down 10 per cent to $395 million,Standard Chartered India,Standard Chartered India's H1 2014 operating profit down 10 per cent to $395 million,0,negative
[TARGET: State Bank of Travancore] State Bank of Travancore Q3 Net plunges 88 per cent at Rs 14.76 crore,State Bank of Travancore,State Bank of Travancore Q3 Net plunges 88 per cent at Rs 14.76 crore,0,negative
"[TARGET: PSB] Stocks of PSBs may correct 3-7% on weak results, buy on dips: Mehraboon Irani",PSB,"Stocks of PSBs may correct 3-7% on weak results, buy on dips: Mehraboon Irani",0,negative
[TARGET: Super Religare Laboratories] Super Religare Laboratories withdraws draft IPO prospectus; to resubmit again in next 4-6 weeks,Super Religare Laboratories,Super Religare Laboratories withdraws draft IPO prospectus; to resubmit again in next 4-6 weeks,0,negative
"[TARGET: Suzlon] Suzlon inks loan deal worth Rs 7,000 cr; expert advises investors to exit stock",Suzlon,"Suzlon inks loan deal worth Rs 7,000 cr; expert advises investors to exit stock",0,negative
[TARGET: gold] Tariff value of gold increased to $521/10 gm; import of gold to be costlier,gold,Tariff value of gold increased to $521/10 gm; import of gold to be costlier,0,negative
[TARGET: Unitech] Unitech Q1 dips by 53 pc to Rs 45.88 crore; no dividend for FY'12,Unitech,Unitech Q1 dips by 53 pc to Rs 45.88 crore; no dividend for FY'12,0,negative
[TARGET: rice trade] World rice trade to drop to 41.3 million tonnes in 2015: UN food agency,rice trade,World rice trade to drop to 41.3 million tonnes in 2015: UN food agency,0,negative
[TARGET: UN food agency] World rice trade to drop to 41.3 million tonnes in 2015: UN food agency,UN food agency,World rice trade to drop to 41.3 million tonnes in 2015: UN food agency,1,neutral
[TARGET: shell companies] Action against shell companies: Trading stops in around 300 stocks after Sebi cracks the whip,shell companies,Action against shell companies: Trading stops in around 300 stocks after Sebi cracks the whip,0,negative
[TARGET: Sebi] Action against shell companies: Trading stops in around 300 stocks after Sebi cracks the whip,Sebi,Action against shell companies: Trading stops in around 300 stocks after Sebi cracks the whip,1,neutral
"[TARGET: Nifty] At the current level, I would sell in the Nifty: Sandeep Wagle, Power My Wealth",Nifty,"At the current level, I would sell in the Nifty: Sandeep Wagle, Power My Wealth",0,negative
"[TARGET: Power My Wealth] At the current level, I would sell in the Nifty: Sandeep Wagle, Power My Wealth",Power My Wealth,"At the current level, I would sell in the Nifty: Sandeep Wagle, Power My Wealth",1,neutral
[TARGET: BSE] Bombay High Court denies relief to brokers on regularization of illegal structures at BSE building,BSE,Bombay High Court denies relief to brokers on regularization of illegal structures at BSE building,0,negative
"[TARGET: Nifty] Brace for further fall; Nifty likely to slip below recent low of 7,997: Mitesh Thacker",Nifty,"Brace for further fall; Nifty likely to slip below recent low of 7,997: Mitesh Thacker",0,negative
"[TARGET: Rupee] D-Street fears a volatility spike on uncertainty over Fed, heavy FPI selling and weak Rupee",Rupee,"D-Street fears a volatility spike on uncertainty over Fed, heavy FPI selling and weak Rupee",0,negative
"[TARGET: Eros International] Eros International Media slumps as US bank raises doubts over UAE revenues, ErosNow user count",Eros International,"Eros International Media slumps as US bank raises doubts over UAE revenues, ErosNow user count",0,negative
"[TARGET: ErosNow] Eros International Media slumps as US bank raises doubts over UAE revenues, ErosNow user count",ErosNow,"Eros International Media slumps as US bank raises doubts over UAE revenues, ErosNow user count",0,negative
[TARGET: oilmeals] Export of oilmeals from India down by 4 pc between April 2013 to January 2014,oilmeals,Export of oilmeals from India down by 4 pc between April 2013 to January 2014,0,negative
[TARGET: rupee] Fears of a rate hike by US Federal Reserve and rupee depreciation make investors jittery,rupee,Fears of a rate hike by US Federal Reserve and rupee depreciation make investors jittery,0,negative
[TARGET: Sensex] From 30K to 27K; top 5 reasons why there is more pain ahead for Sensex,Sensex,From 30K to 27K; top 5 reasons why there is more pain ahead for Sensex,0,negative
[TARGET: midcap pharma stocks] FY16 not a good year for large drug makers; prefer midcap pharma stocks: Hemindra Hazari,midcap pharma stocks,FY16 not a good year for large drug makers; prefer midcap pharma stocks: Hemindra Hazari,2,positive
[TARGET: large drug makers] FY16 not a good year for large drug makers; prefer midcap pharma stocks: Hemindra Hazari,large drug makers,FY16 not a good year for large drug makers; prefer midcap pharma stocks: Hemindra Hazari,0,negative
[TARGET: Sensex] Global fund managers eyeing fall in Sensex; to turn buyer post 10%-20% correction in market,Sensex,Global fund managers eyeing fall in Sensex; to turn buyer post 10%-20% correction in market,0,negative
[TARGET: Gold] Gold's fall threatens to squash run of mining M&As just as momentum was picking up,Gold,Gold's fall threatens to squash run of mining M&As just as momentum was picking up,0,negative
"[TARGET: HCL Tech] HCL Tech Q2 seen flat at Rs 1,430 crore, forex loss pegged at $23 million",HCL Tech,"HCL Tech Q2 seen flat at Rs 1,430 crore, forex loss pegged at $23 million",0,negative
"[TARGET: auto segment] Interim Budget 2014: Excise duty cuts across auto segment roll in, but investors still wary",auto segment,"Interim Budget 2014: Excise duty cuts across auto segment roll in, but investors still wary",0,negative
[TARGET: telecom stocks] Lot of negative news is the reason for sharp decline in telecom stocks: Angel Broking,telecom stocks,Lot of negative news is the reason for sharp decline in telecom stocks: Angel Broking,0,negative
[TARGET: Angel Broking] Lot of negative news is the reason for sharp decline in telecom stocks: Angel Broking,Angel Broking,Lot of negative news is the reason for sharp decline in telecom stocks: Angel Broking,1,neutral
[TARGET: MEP Infra Developers] MEP Infra Developers IPO: Why it can potentially be a risky bet for retail investors,MEP Infra Developers,MEP Infra Developers IPO: Why it can potentially be a risky bet for retail investors,0,negative
[TARGET: Quantum Securities] Negative biasness to persist; global cues to set market tone in near term: Quantum Securities,Quantum Securities,Negative biasness to persist; global cues to set market tone in near term: Quantum Securities,1,neutral
[TARGET: NSEL] NSEL scam: High Court appoints fact-finding panel to monetise and sell assets of defaulting parties,NSEL,NSEL scam: High Court appoints fact-finding panel to monetise and sell assets of defaulting parties,0,negative
[TARGET: Pantaloon Retail] Pantaloon Retail's warrant conversion dilemma: Lose Rs 100 crore or shell out Rs 300 crore,Pantaloon Retail,Pantaloon Retail's warrant conversion dilemma: Lose Rs 100 crore or shell out Rs 300 crore,0,negative
"[TARGET: PSU banks] PSU banks are being impacted due to stress on asset quality: Pankaj Pandey, Head-Research, ICICIdirect.com",PSU banks,"PSU banks are being impacted due to stress on asset quality: Pankaj Pandey, Head-Research, ICICIdirect.com",0,negative
"[TARGET: ICICIdirect.com] PSU banks are being impacted due to stress on asset quality: Pankaj Pandey, Head-Research, ICICIdirect.com",ICICIdirect.com,"PSU banks are being impacted due to stress on asset quality: Pankaj Pandey, Head-Research, ICICIdirect.com",1,neutral
"[TARGET: Real estate] Real estate is not a good long-term investment option: Dipan Mehta, Member, BSE & NSE",Real estate,"Real estate is not a good long-term investment option: Dipan Mehta, Member, BSE & NSE",0,negative
"[TARGET: BSE] Real estate is not a good long-term investment option: Dipan Mehta, Member, BSE & NSE",BSE,"Real estate is not a good long-term investment option: Dipan Mehta, Member, BSE & NSE",1,neutral
"[TARGET: NSE] Real estate is not a good long-term investment option: Dipan Mehta, Member, BSE & NSE",NSE,"Real estate is not a good long-term investment option: Dipan Mehta, Member, BSE & NSE",1,neutral
